-4.87623363626543e-10,-9.86752138872696e-10,1.53778391703561e-09,1.40406474631304e-09,-3.30579503627108e-10,-3.29357842079212e-10
-5.15442115120511e-10,-1.04824614121725e-09,1.60862364438576e-09,1.47748313359989e-09,-3.29179689177758e-10,-3.42714737549815e-10
-5.43235351624367e-10,-1.11059280320501e-09,1.68066701870863e-09,1.5522343072872e-09,-3.27482751713287e-10,-3.55329665721775e-10
-5.7116550156138e-10,-1.17374209737022e-09,1.75419061580338e-09,1.62854842458961e-09,-3.25875899678641e-10,-3.67972670913912e-10
-5.99107854874567e-10,-1.2376065314801e-09,1.82880801133256e-09,1.70602485259662e-09,-3.2418731835517e-10,-3.8001065188405e-10
-6.27263810659355e-10,-1.30213740687095e-09,1.90481967675761e-09,1.78486952968798e-09,-3.22667782644626e-10,-3.92015671685243e-10
-6.5551326114984e-10,-1.36718029162406e-09,1.98171770453059e-09,1.86455938557654e-09,-3.21127620306002e-10,-4.03479315069579e-10
-6.90930083344206e-10,-1.44872523479298e-09,2.07898747398152e-09,1.96518361223336e-09,-3.19590180537625e-10,-4.17728749013439e-10
-7.27861974234791e-10,-1.53410795890997e-09,2.18150668874377e-09,2.07110508761171e-09,-3.18440302344914e-10,-4.320547186164e-10
-7.67570820888659e-10,-1.62550833115492e-09,2.29278422256253e-09,2.18565244653018e-09,-3.18047079412883e-10,-4.47046328081375e-10
-7.85250751188202e-10,-1.66643513385718e-09,2.34242807917811e-09,2.23672809173741e-09,-3.17986481395946e-10,-4.53279897948703e-10
-8.14546914008869e-10,-1.73431143499385e-09,2.42468899817957e-09,2.32134333064778e-09,-3.17969822723592e-10,-4.63603570818996e-10
7.30139776495002e-11,1.45788687211245e-10,2.97621988657497e-10,1.52948550630849e-10,-3.77252035565382e-11,1.43908247007347e-10
7.05654902391692e-11,1.43146195855283e-10,2.95182672096111e-10,1.50179923310592e-10,-4.02047200976213e-11,1.49792494617434e-10
7.2040844639318e-11,1.43668511143018e-10,2.96675683816682e-10,1.50986815949895e-10,-4.17068024168874e-11,1.47985563632664e-10
7.34598441889429e-11,1.38442375807925e-10,2.97234352062261e-10,1.48492684791664e-10,-5.44725067646733e-11,1.52773182516648e-10
7.18577877878699e-11,1.3572764669817e-10,3.05508319368558e-10,1.55517884291464e-10,-5.78136971990168e-11,1.4438591427116e-10
7.39104159572622e-11,1.21075402503066e-10,3.11497011784774e-10,1.58843273395697e-10,-7.75738266505977e-11,1.5016580245806e-10
6.57778617245838e-11,1.15537138177529e-10,3.25419063723853e-10,1.71904479722774e-10,-7.93447643873431e-11,1.34853031177454e-10
6.81901057301195e-11,9.20674109438187e-11,3.36687360213021e-10,1.81349965555912e-10,-1.05809367386932e-10,1.41715595774383e-10
5.35474988136626e-11,8.38479976217057e-11,3.56254717390547e-10,2.00173802026234e-10,-1.05543875750461e-10,1.19225158226177e-10
5.61516180322747e-11,5.19773706738837e-11,3.72515092643312e-10,2.15800841624067e-10,-1.38610799333332e-10,1.27414269640649e-10
3.53966869940013e-11,4.12012977608164e-11,3.97841007580671e-10,2.40228710390981e-10,-1.35623922587146e-10,9.80082895033404e-11
3.81466006169561e-11,1.56910314149714e-12,4.18968441074724e-10,2.62187765862054e-10,-1.74609652166258e-10,1.07849384870472e-10
1.15363185460612e-11,-1.15118213704856e-11,4.50052517514148e-10,2.91872594715811e-10,-1.68145958364704e-10,7.15262526587077e-11
1.39641010285868e-11,-5.8008798381221e-11,4.75860079713026e-10,3.20006479894318e-10,-2.11809760150062e-10,8.26067621630485e-11
-1.75753192889874e-11,-7.36765945664761e-11,5.12551069338334e-10,3.54775374150747e-10,-2.02007578666675e-10,4.07053828717307e-11
-1.51200363644874e-11,-1.26783299951069e-10,5.42710671045951e-10,3.89107787290773e-10,-2.50108820615497e-10,5.40383436031784e-11
-5.10010600288472e-11,-1.45061641163713e-10,5.84788916049111e-10,4.28591607507358e-10,-2.3671155697479e-10,7.33483116628129e-12
-4.79594949611962e-11,-2.04723110803942e-10,6.18814127578564e-10,4.69053688979341e-10,-2.89371615571748e-10,2.41053917313634e-11
-8.82770335200321e-11,-2.24959771258465e-10,6.66288672662789e-10,5.12774021426806e-10,-2.70842199330362e-10,-2.76129069814426e-11
-8.4649530373577e-11,-2.90553801144558e-10,7.03910593999028e-10,5.59162365921123e-10,-3.26995196171325e-10,-7.19392026161202e-12
-1.29141211948649e-10,-3.12433603540543e-10,7.56561752457329e-10,6.06613133053733e-10,-3.0270440991944e-10,-6.36837061424947e-11
-1.24898475335432e-10,-3.8346472398957e-10,7.97439415187586e-10,6.58613971669793e-10,-3.61435161249002e-10,-3.94533409071183e-11
-1.73136459054955e-10,-4.06768134803684e-10,8.55127608427283e-10,7.09498821462645e-10,-3.30827292004372e-10,-9.98904808285568e-11
-1.68237691750632e-10,-4.82686461215568e-10,8.99093487609238e-10,7.66891733307759e-10,-3.90859236802207e-10,-7.16156632435718e-11
-2.19870031960609e-10,-5.07162779862724e-10,9.6163026711446e-10,8.20842618291268e-10,-3.53738442205817e-10,-1.35451067497877e-10
-2.14452536988967e-10,-5.87324375842328e-10,1.00853169530981e-09,8.83212674228118e-10,-4.13807929057442e-10,-1.03503348403348e-10
-2.68878364510928e-10,-6.13045979502821e-10,1.075583747705e-09,9.40103130234092e-10,-3.70713420747735e-10,-1.69507600525757e-10
-2.62727926943824e-10,-6.97198323511243e-10,1.12511309564426e-09,1.00729311354622e-09,-4.30273064701342e-10,-1.33572840786107e-10
-3.19549497099209e-10,-7.24074058810012e-10,1.19638840983286e-09,1.06686180037455e-09,-3.81947499182294e-10,-2.01077849829956e-10
-3.12356561541269e-10,-8.12035818323273e-10,1.24816588685453e-09,1.13871746882431e-09,-4.41018090899382e-10,-1.60969970007605e-10
-3.71562754520311e-10,-8.39706668630312e-10,1.32362294436835e-09,1.20058501920599e-09,-3.8789461690328e-10,-2.29987189854728e-10
-3.63324472934233e-10,-9.3108818065759e-10,1.37749347655838e-09,1.27683236140727e-09,-4.46367660303122e-10,-1.86150495284142e-10
-4.24729028720235e-10,-9.59352694249104e-10,1.45695306519934e-09,1.34070841835507e-09,-3.89496604501682e-10,-2.56656271403836e-10
-4.15434390989314e-10,-1.05384690918081e-09,1.51275751157908e-09,1.4210855756644e-09,-4.4773264050788e-10,-2.09682057867996e-10
-4.78715835321678e-10,-1.08264995867397e-09,1.59606598038708e-09,1.48691586566714e-09,-3.88259374488747e-10,-2.81409933699248e-10
-4.68241377235031e-10,-1.18003046147107e-09,1.65368094679284e-09,1.57131266948621e-09,-4.46911101518211e-10,-2.31769041251181e-10
-5.33076166240869e-10,-1.20927762827766e-09,1.74063289867973e-09,1.63898774751653e-09,-3.86063593232279e-10,-3.04838359545211e-10
-5.21465776643112e-10,-1.30923742398761e-09,1.79989350175213e-09,1.72710767306498e-09,-4.45683678668634e-10,-2.52857187360696e-10
-5.87875946998517e-10,-1.33874340704759e-09,1.89029400207789e-09,1.79629751551698e-09,-3.83940938676386e-10,-3.27105441768252e-10
-5.75346398960548e-10,-1.4409633451322e-09,1.95104354308478e-09,1.88773182726674e-09,-4.44811451061313e-10,-2.72695907060515e-10
-6.59786348696568e-10,-1.47829949989668e-09,2.06767049216342e-09,1.9756335900013e-09,-3.67852491018215e-10,-3.66113411667667e-10
-6.4213714253501e-10,-1.55331708530341e-09,2.10380144317174e-09,2.03888543047171e-09,-4.21763776858161e-10,-3.14901873376777e-10
-6.82472745428643e-10,-1.65005466778129e-09,2.21878467010791e-09,2.15916542568844e-09,-4.21826136095438e-10,-3.29491380185948e-10
7.25605500044603e-11,1.43669596176391e-10,2.97465097546581e-10,1.5489374272964e-10,-3.3334596630198e-11,1.45077804954019e-10
7.09042333151464e-11,1.41371785343834e-10,2.90258490020504e-10,1.43222263513118e-10,-4.88372157060324e-11,1.56665909436723e-10
7.46103457971495e-11,1.36113969113092e-10,2.93214981125468e-10,1.43907361588188e-10,-5.98178835658583e-11,1.58869656980876e-10
7.74096559232676e-11,1.27427105895049e-10,2.99038583843322e-10,1.47477920732865e-10,-7.24508345345001e-11,1.60212246886526e-10
7.85247888924989e-11,1.1563604000504e-10,3.0738978245158e-10,1.54196615523864e-10,-8.69756581422161e-11,1.6008674424658e-10
7.8293958963314e-11,1.01035190196242e-10,3.1863095554516e-10,1.63938247650985e-10,-1.02462681622778e-10,1.58710788283324e-10
7.61945044373187e-11,8.36316196205075e-11,3.32371988082582e-10,1.76849993120935e-10,-1.19506959542582e-10,1.55689502211752e-10
7.26714082422922e-11,6.35140930230442e-11,3.48872600634512e-10,1.92661415554457e-10,-1.37480750029862e-10,1.51378424001152e-10
6.73432665403454e-11,4.07282150490726e-11,3.67850951809257e-10,2.11617859298768e-10,-1.56773312324405e-10,1.45530023080662e-10
6.07230456495418e-11,1.54241653414148e-11,3.89613034330379e-10,2.33515939936338e-10,-1.7660864316219e-10,1.38622996161719e-10
5.22839897821799e-11,-1.2255124918493e-11,4.13864058356824e-10,2.58490961696658e-10,-1.97214725111344e-10,1.30095330820724e-10
4.22935960459572e-11,-4.20267942972587e-11,4.40848420948433e-10,2.86194318846782e-10,-2.17640052005656e-10,1.20052600721236e-10
3.06314920341887e-11,-7.40360129293102e-11,4.70260257587198e-10,3.16888659316944e-10,-2.38539299782565e-10,1.08613223998521e-10
1.79075688444394e-11,-1.08291237091436e-10,5.02253643207729e-10,3.50335426009947e-10,-2.59489613900153e-10,9.65845139441087e-11
3.93489235840068e-12,-1.44871948154414e-10,5.36523872653488e-10,3.86717428646198e-10,-2.81006222037528e-10,8.38395636677792e-11
-1.06818342747682e-11,-1.83839831059731e-10,5.73109053906256e-10,4.25744883955625e-10,-3.0285591218486e-10,7.12080441467481e-11
-2.64250057928951e-11,-2.24939661611862e-10,6.11887721786551e-10,4.6756083949624e-10,-3.2481425850254e-10,5.80334417900034e-11
-4.30052477035765e-11,-2.67960850697172e-10,6.52965214871018e-10,5.11836820609179e-10,-3.4614667807219e-10,4.47633399750334e-11
-6.07167890455196e-11,-3.1281038115644e-10,6.96169641946587e-10,5.58688319007974e-10,-3.66948041983595e-10,3.0868109122655e-11
-7.92228762759958e-11,-3.59394952086808e-10,7.41476976351792e-10,6.07743982700948e-10,-3.86804787915059e-10,1.69226406133269e-11
-9.87352508798568e-11,-4.07625544127507e-10,7.88828711300744e-10,6.59209073609343e-10,-4.05659829932154e-10,2.52965737997007e-12
-1.18920866643428e-10,-4.57402422696638e-10,8.38215013803517e-10,7.12779642667584e-10,-4.23026478169318e-10,-1.1539982172366e-11
-1.40032895740263e-10,-5.08586498027806e-10,8.89608530331753e-10,7.68580433909746e-10,-4.3888146773403e-10,-2.60051940158357e-11
-1.61857157831046e-10,-5.61019471951115e-10,9.42956867713553e-10,8.26214914720591e-10,-4.52760624970396e-10,-4.02852357807414e-11
-1.84456566375765e-10,-6.14738890013261e-10,9.9820972472957e-10,8.85948810969412e-10,-4.64937329605704e-10,-5.47746691872839e-11
-2.07492135733006e-10,-6.69749311520963e-10,1.05520326569524e-09,9.47505874453487e-10,-4.7519818602867e-10,-6.8457410383471e-11
-2.31045712146857e-10,-7.26034986754934e-10,1.11393277341239e-09,1.01110163344918e-09,-4.83944660079863e-10,-8.1992526106787e-11
-2.54789526539338e-10,-7.8359853731674e-10,1.17415588165217e-09,1.07643368428975e-09,-4.91085231502925e-10,-9.43888101424343e-11
-2.78967396196928e-10,-8.42293847067698e-10,1.2360458861947e-09,1.14366554632224e-09,-4.96851391027643e-10,-1.06634816365625e-10
-3.03418207533613e-10,-9.02019061033953e-10,1.29941385253438e-09,1.21243274522034e-09,-5.0094109938444e-10,-1.17954714994691e-10
-3.28292081357628e-10,-9.62701091974202e-10,1.36441616244828e-09,1.28293162514829e-09,-5.03912163118927e-10,-1.29305788818819e-10
-3.53412852806049e-10,-1.02427355200419e-09,1.43078032026898e-09,1.35478543240261e-09,-5.05607097685187e-10,-1.39957890942376e-10
-3.78872437486719e-10,-1.08671811814372e-09,1.49872628456492e-09,1.42829125249332e-09,-5.06627448029529e-10,-1.5067004268389e-10
-4.04459094373486e-10,-1.14999683038145e-09,1.56795636818447e-09,1.50313583007774e-09,-5.06835591643237e-10,-1.60686726218444e-10
-4.30273508796253e-10,-1.21407488616136e-09,1.63871092812506e-09,1.5795829146399e-09,-5.06870960918611e-10,-1.70791947266564e-10
-4.56116135403647e-10,-1.27888212279501e-09,1.71062755952665e-09,1.65726564786965e-09,-5.06657433918542e-10,-1.80395841121495e-10
-4.82188405060048e-10,-1.34437903716022e-09,1.78400706597462e-09,1.73640637717327e-09,-5.06578791638266e-10,-1.90035464358276e-10
-5.08376682590271e-10,-1.4104655664183e-09,1.85846138456e-09,1.8165715415708e-09,-5.06433558630655e-10,-1.99124125874283e-10
-5.34842826918044e-10,-1.47714361102143e-09,1.9342983389057e-09,1.89804430244747e-09,-5.06586818885665e-10,-2.08153113952816e-10
-5.59958912799795e-10,-1.54054561034628e-09,2.00678978588979e-09,1.97583507108064e-09,-5.0692102496651e-10,-2.1627072861763e-10
-5.84785012644317e-10,-1.60505798111982e-09,2.0802654805053e-09,2.05488406238171e-09,-5.08387724600568e-10,-2.23561478099198e-10
-6.04459533586717e-10,-1.67068431739254e-09,2.14946871595381e-09,2.13207780042305e-09,-5.16233396657841e-10,-2.23855147958199e-10
-6.53375106823855e-10,-1.70144287587504e-09,2.22528148474452e-09,2.1928116196099e-09,-4.77050773092469e-10,-2.73401588426145e-10
-7.13388385886383e-10,-1.73036394311747e-09,2.31202644124317e-09,2.25791658968153e-09,-4.25419485445939e-10,-3.37618323346869e-10
-7.40211803644757e-10,-1.80107350423005e-09,2.39325728918313e-09,2.34428239130628e-09,-4.28955058142319e-10,-3.44252548791423e-10
7.45366770348361e-11,1.37747342829159e-10,2.82819957790421e-10,1.33602145592004e-10,-5.99130654410842e-11,1.66405193597382e-10
7.64141076398099e-11,1.34282057796021e-10,2.87869294529997e-10,1.37830195290468e-10,-6.45990360034963e-11,1.65351162261328e-10
8.45888144052249e-11,1.21234976741699e-10,2.86690348182371e-10,1.3389954226002e-10,-8.5880738115019e-11,1.76844184928119e-10
8.37112062329981e-11,1.10769416629268e-10,3.01955958798616e-10,1.48059957589482e-10,-9.5727733890077e-11,1.7028994030572e-10
9.21725796492837e-11,8.88393286494565e-11,3.05988813876544e-10,1.50428577101496e-10,-1.24109863536859e-10,1.82953785896084e-10
8.47040051250968e-11,7.57973905869923e-11,3.26713975287546e-10,1.70837900980328e-10,-1.32537218952092e-10,1.69845665556785e-10
9.29417731313594e-11,4.5652515281984e-11,3.35699955212232e-10,1.79629574753118e-10,-1.67697217624281e-10,1.83477817751111e-10
7.90037080585585e-11,3.0114827523277e-11,3.61855310387079e-10,2.05937506586624e-10,-1.74218886446082e-10,1.63758486379088e-10
8.70190552058212e-11,-7.74600691620591e-12,3.75690836077312e-10,2.21329693664576e-10,-2.15631445688264e-10,1.78737482750983e-10
6.68230429076825e-11,-2.54048045729958e-11,4.07429151331902e-10,2.53290759261736e-10,-2.19064256036474e-10,1.52320080026842e-10
7.41237720219729e-11,-7.00551402035285e-11,4.25997334541513e-10,2.75163583800758e-10,-2.65439971351273e-10,1.68064392103521e-10
4.77814993446109e-11,-8.94707871248535e-11,4.6331184588027e-10,3.12314464205442e-10,-2.64703629823401e-10,1.34722825707251e-10
5.4820499999077e-11,-1.40762901515375e-10,4.86309608693479e-10,3.40730199541617e-10,-3.16034703742601e-10,1.52317944208572e-10
2.35428170607784e-11,-1.6245264533292e-10,5.28957939621221e-10,3.82903701609414e-10,-3.11566397141794e-10,1.13834675521e-10
3.11373792226034e-11,-2.20582991530014e-10,5.5586775402379e-10,4.17849149447029e-10,-3.68441994758535e-10,1.34820270705438e-10
-4.39778261264843e-12,-2.44610403917053e-10,6.03602886777302e-10,4.64660613829749e-10,-3.59921117317919e-10,9.20486526496985e-11
3.58476804215403e-12,-3.08811378278473e-10,6.34248279330826e-10,5.0590974414407e-10,-4.20925397769443e-10,1.16332250908174e-10
-3.63401144019973e-11,-3.34499504145913e-10,6.87075055600239e-10,5.56809461835982e-10,-4.06632370590373e-10,6.89087382235209e-11
-2.81211217773186e-11,-4.04101987711183e-10,7.21174958659163e-10,6.03961700977411e-10,-4.70504880852912e-10,9.62249879707146e-11
-7.21559761402633e-11,-4.31199079581341e-10,7.78885997328406e-10,6.58426845859323e-10,-4.49658479202466e-10,4.44487151245444e-11
-6.36027009601723e-11,-5.05710327268047e-10,8.16255989713636e-10,7.11242384547517e-10,-5.1501802814394e-10,7.51206961119715e-11
-1.11443797832072e-10,-5.33876217403531e-10,8.78805170625053e-10,7.68901454188382e-10,-4.86727978272232e-10,1.94695252995166e-11
-1.02669346769874e-10,-6.12619962858746e-10,9.19326295327813e-10,8.26943396849685e-10,-5.51990993974756e-10,5.31218457392059e-11
-1.54039082458541e-10,-6.41586366091079e-10,9.86553116742535e-10,8.87374314277869e-10,-5.16005886784327e-10,-6.09352857599457e-12
-1.44747940573291e-10,-7.2437846257931e-10,1.02989185753959e-09,9.504979072427e-10,-5.80398546505295e-10,3.10152383936829e-11
-1.98905609810976e-10,-7.54343295228964e-10,1.10139456530533e-09,1.01364233683988e-09,-5.37646610656605e-10,-3.04001670258782e-11
-1.88633114509595e-10,-8.41123374131639e-10,1.14709135495747e-09,1.08173541746609e-09,-6.010867256824e-10,1.0685428808648e-11
-2.45148732248953e-10,-8.72009981227054e-10,1.22258788602518e-09,1.14735675734589e-09,-5.52653780350779e-10,-5.23359258303839e-11
-2.33954467278236e-10,-9.62306096506174e-10,1.27053736032839e-09,1.2200805591813e-09,-6.146569932583e-10,-7.7428506364908e-12
-2.92849975853338e-10,-9.93758626632433e-10,1.35001039028522e-09,1.28777607644901e-09,-5.61370704267272e-10,-7.25702885286242e-11
-2.80805818793081e-10,-1.08714801086248e-09,1.40007973964209e-09,1.36474742159058e-09,-6.22136435012792e-10,-2.51897848164363e-11
-3.41900622323575e-10,-1.11902874302238e-09,1.48337668128275e-09,1.43426457781463e-09,-5.65379541622291e-10,-9.18034530048544e-11
-3.28914252388232e-10,-1.21528713132553e-09,1.53543051329108e-09,1.51533257078353e-09,-6.25563458496615e-10,-4.18936410503945e-11
-3.91890433128459e-10,-1.2475494026493e-09,1.62242459165716e-09,1.58663366249694e-09,-5.66668367096443e-10,-1.10026301335787e-10
-3.77884058989616e-10,-1.34642502768468e-09,1.6763089728748e-09,1.67159559222694e-09,-6.27159470647393e-10,-5.78679750723985e-11
-4.42510804955841e-10,-1.37893735464871e-09,1.76681300187404e-09,1.74448522584802e-09,-5.67272634542848e-10,-1.27468668255334e-10
-4.27623485940831e-10,-1.48011792574045e-09,1.82239641598218e-09,1.83294813484513e-09,-6.28638278815769e-10,-7.30499698799999e-11
-4.9393946226908e-10,-1.5127077740074e-09,1.91620740467646e-09,1.9070938604349e-09,-5.68139438605624e-10,-1.43933393608751e-10
-4.7489976139643e-10,-1.64116904934088e-09,1.98770337024655e-09,2.02145012675371e-09,-6.45559668007704e-10,-7.42825371735513e-11
-5.27031406276575e-10,-1.65311714759644e-09,2.05277549336614e-09,2.06625938564375e-09,-5.93120775746375e-10,-1.34349891978303e-10
-5.41834391625924e-10,-1.76549186543022e-09,2.1504958468071e-09,2.18761623296487e-09,-6.26769973548592e-10,-1.11666229906331e-10
-6.26186997747682e-10,-1.74930303970729e-09,2.23094529377764e-09,2.22398321791684e-09,-5.28356402347739e-10,-2.21479310807808e-10
-6.40698881304793e-10,-1.79291050728859e-09,2.27881895358347e-09,2.27650605005458e-09,-5.32559259101198e-10,-2.23041536875686e-10
-6.64638977497121e-10,-1.86512363376981e-09,2.35780811286847e-09,2.36322684757558e-09,-5.3965475669233e-10,-2.25638175492686e-10
8.12269281194978e-11,1.32061465040666e-10,2.72727100782875e-10,1.21562605035948e-10,-7.36029432428736e-11,1.78893860702999e-10
8.87707076101962e-11,1.18857372010732e-10,2.78313089964582e-10,1.25066035567523e-10,-9.22937964251064e-11,1.85406655889203e-10
9.51395663623932e-11,1.02619708260309e-10,2.86680347032104e-10,1.31684859369728e-10,-1.12453410330795e-10,1.9100759554797e-10
9.95798236185667e-11,8.35617899571317e-11,2.9748285418769e-10,1.41629593260635e-10,-1.34509233329508e-10,1.95121795156454e-10
1.02506749625463e-10,6.19012093635894e-11,3.11019761138412e-10,1.54700814850178e-10,-1.57579386518421e-10,1.98012534347811e-10
1.03443072014428e-10,3.76266497104329e-11,3.26964650074742e-10,1.71084758677469e-10,-1.82253404918746e-10,1.99374090582396e-10
1.0292716522804e-10,1.08424927433698e-11,3.45594045110248e-10,1.90534429675706e-10,-2.07760729178037e-10,1.99664633684419e-10
1.00448254420674e-10,-1.83496205001948e-11,3.66634026927691e-10,2.13234405379339e-10,-2.34456405077827e-10,1.98429862177185e-10
9.63937661117399e-11,-4.96860102370021e-11,3.9036514272891e-10,2.38896733127657e-10,-2.61304967582651e-10,1.95884826114415e-10
9.0375434277716e-11,-8.31458738536841e-11,4.16502457391222e-10,2.67707041738968e-10,-2.88772508644116e-10,1.91718080443772e-10
8.28844655830958e-11,-1.18607678495425e-10,4.4524132948395e-10,2.99360018068492e-10,-3.16118950862371e-10,1.86413694904748e-10
7.3796209717091e-11,-1.5624787974515e-10,4.76269226905549e-10,3.3407779791946e-10,-3.44101929277543e-10,1.80038562312032e-10
6.38157062928385e-11,-1.96155259733507e-10,5.0966763245153e-10,3.71605229901764e-10,-3.72388941579473e-10,1.7351264864638e-10
5.25981990175835e-11,-2.38251457000453e-10,5.45224869915126e-10,4.12106293328491e-10,-4.01181622632981e-10,1.66435060723217e-10
4.05935412917503e-11,-2.82427421937813e-10,5.83029570519105e-10,4.55262719735101e-10,-4.29836529809757e-10,1.59386405291538e-10
2.73455355363526e-11,-3.28474955829977e-10,6.22949975722128e-10,5.01174310193492e-10,-4.5825685278195e-10,1.51670862704167e-10
1.31824847139257e-11,-3.76239163183114e-10,6.65037254279434e-10,5.49484180896117e-10,-4.85743903507552e-10,1.43768705099619e-10
-2.16703712572436e-12,-4.25646607629179e-10,7.09170554812753e-10,6.00332960094845e-10,-5.12331489586341e-10,1.35213452119098e-10
-1.83326843535115e-11,-4.76616964639709e-10,7.55341072771938e-10,6.53385053329842e-10,-5.3746159032724e-10,1.26695626252631e-10
-3.55794175619719e-11,-5.29018699975066e-10,8.03510018732184e-10,7.08779547873295e-10,-5.61059032788079e-10,1.17613703393211e-10
-5.36306345704589e-11,-5.82703987148722e-10,8.5367224416042e-10,7.66159297052658e-10,-5.82482492129001e-10,1.08569216550751e-10
-7.26740097848123e-11,-6.37614707185592e-10,9.05787735754188e-10,8.25697097657952e-10,-6.01840505694306e-10,9.89755264885068e-11
-9.24086912533013e-11,-6.93693116564773e-10,9.59757241251218e-10,8.87061694476493e-10,-6.18691786516536e-10,8.95996113034544e-11
-1.12881872256113e-10,-7.50980810745369e-10,1.01552348477765e-09,9.50493974245186e-10,-6.33475722126583e-10,8.00088375053886e-11
-1.33705955514243e-10,-8.09515914398205e-10,1.07287920226864e-09,1.01573007464539e-09,-6.45981093552639e-10,7.12216646617222e-11
-1.55046187289578e-10,-8.69209979293601e-10,1.13189731950606e-09,1.0829510987909e-09,-6.56620752917061e-10,6.24732275451329e-11
-1.76651371301974e-10,-9.30003144056182e-10,1.19238823080445e-09,1.15182490480635e-09,-6.65099055043531e-10,5.45619127569253e-11
-1.98751613137025e-10,-9.91763245523624e-10,1.25451663931515e-09,1.22249923945599e-09,-6.71948103375088e-10,4.65358253190693e-11
-2.21172646144941e-10,-1.05440813512988e-09,1.31806851793057e-09,1.29460196251233e-09,-6.76892930843469e-10,3.90570962413234e-11
